# CheminTotalEnMicrons	Intensite
-1.286500000000000000e+03	1.076714178638218655e+01
-1.286299999999999955e+03	9.710857815366306767e+00
-1.286099999999999909e+03	9.917468160607311845e+00
-1.285900000000000091e+03	1.229971214267814972e+01
-1.285700000000000045e+03	7.768207827034455448e+00
-1.285500000000000000e+03	1.200780012304918465e+01
-1.285299999999999955e+03	9.427892598224978826e+00
-1.285099999999999909e+03	1.017214252215870474e+01
-1.284900000000000091e+03	1.069659614741153320e+01
-1.284700000000000045e+03	1.145798918535190225e+01
-1.284500000000000000e+03	8.334023423703465383e+00
-1.284299999999999955e+03	1.076288410878051138e+01
-1.284099999999999909e+03	8.557859836218620231e+00
-1.283900000000000091e+03	8.835797818185076480e+00
-1.283700000000000045e+03	1.149328077908476509e+01
-1.283500000000000000e+03	8.429523179046984893e+00
-1.283299999999999955e+03	1.014542066386343855e+01
-1.283099999999999909e+03	1.056003585594590355e+01
-1.282900000000000091e+03	9.094274069583221376e+00
-1.282700000000000045e+03	1.028571835475839791e+01
-1.282500000000000000e+03	1.118104348152540517e+01
-1.282299999999999955e+03	8.900738880276280796e+00
-1.282099999999999909e+03	1.196681930946267158e+01
-1.281900000000000091e+03	9.853782925918634916e+00
-1.281700000000000045e+03	9.543886527650929708e+00
-1.281500000000000000e+03	1.142350348725777742e+01
-1.281299999999999955e+03	9.938098357968470964e+00
-1.281099999999999909e+03	1.099020480820366075e+01
-1.280900000000000091e+03	9.300890230226027455e+00
-1.280700000000000045e+03	9.569469590741801923e+00
-1.280500000000000000e+03	9.716120398619690235e+00
-1.280299999999999955e+03	1.198166539056033209e+01
-1.280099999999999909e+03	9.361613572823808127e+00
-1.279900000000000091e+03	1.163111204882125982e+01
-1.279700000000000045e+03	9.488460263916085324e+00
-1.279500000000000000e+03	9.947198889802113086e+00
-1.279299999999999955e+03	9.381482385082628994e+00
-1.279099999999999909e+03	1.026803144731357520e+01
-1.278900000000000091e+03	1.118507313897637978e+01
-1.278700000000000045e+03	9.079035499596177061e+00
-1.278500000000000000e+03	1.087697781082180626e+01
-1.278299999999999955e+03	9.671712296952939880e+00
-1.278099999999999909e+03	1.125682720820154969e+01
-1.277900000000000091e+03	8.636246934897298999e+00
-1.277700000000000045e+03	1.133067849295110463e+01
-1.277500000000000000e+03	8.407834545459239806e+00
-1.277299999999999955e+03	1.056244211418871437e+01
-1.277099999999999909e+03	9.763399073228217873e+00
-1.276900000000000091e+03	9.274215225814906205e+00
-1.276700000000000045e+03	1.075476462362991903e+01
-1.276500000000000000e+03	9.949696262108901124e+00
-1.276299999999999955e+03	9.448281907863934848e+00
-1.276099999999999909e+03	1.046269685858850274e+01
-1.275900000000000091e+03	9.110550259817955521e+00
-1.275700000000000045e+03	9.682353800983243275e+00
-1.275500000000000000e+03	1.193225804642239041e+01
-1.275299999999999955e+03	7.630431463085013633e+00
-1.275099999999999909e+03	1.277505870099892782e+01
-1.274900000000000091e+03	1.045915720331764476e+01
-1.274700000000000045e+03	8.597180080578549877e+00
-1.274500000000000000e+03	1.142847030450926837e+01
-1.274299999999999955e+03	1.050526161629813515e+01
-1.274099999999999909e+03	8.949436663358540045e+00
-1.273900000000000091e+03	9.869369684100862017e+00
-1.273700000000000045e+03	9.180132530911365052e+00
-1.273500000000000000e+03	9.412215987268488959e+00
-1.273299999999999955e+03	1.177359284093677161e+01
-1.273099999999999909e+03	7.642916228061987560e+00
-1.272900000000000091e+03	1.213647993728633701e+01
-1.272700000000000045e+03	9.283306454156937448e+00
-1.272500000000000000e+03	1.033354940840153091e+01
-1.272299999999999955e+03	1.092190448325146512e+01
-1.272099999999999909e+03	1.049223233530029731e+01
-1.271900000000000091e+03	9.188127495411588797e+00
-1.271700000000000045e+03	1.139379592565616761e+01
-1.271500000000000000e+03	1.032878514171994055e+01
-1.271299999999999955e+03	8.302784245252507134e+00
-1.271099999999999909e+03	1.194562725457520003e+01
-1.270900000000000091e+03	8.840046363051648370e+00
-1.270700000000000045e+03	1.140365317236018861e+01
-1.270500000000000000e+03	8.320947948689317641e+00
-1.270299999999999955e+03	1.107943115454080285e+01
-1.270099999999999909e+03	9.245455552092042950e+00
-1.269900000000000091e+03	1.123091712502363571e+01
-1.269700000000000045e+03	1.026786718765475825e+01
-1.269500000000000000e+03	9.900729985717465098e+00
-1.269299999999999955e+03	9.901825966234330423e+00
-1.269099999999999909e+03	1.082346687742086289e+01
-1.268900000000000091e+03	1.105214063801769520e+01
-1.268700000000000045e+03	8.313886920947842540e+00
-1.268500000000000000e+03	1.158048806116091356e+01
-1.268299999999999955e+03	7.966728556292745012e+00
-1.268099999999999909e+03	1.199443196559062308e+01
-1.267900000000000091e+03	8.935012606767502419e+00
