# CheminTotalEnMicrons	Intensite
-1.315738025415444667e+01	1.015977416995014160e+01
-1.311827956989247213e+01	9.868827943074977682e+00
-1.307917888563049758e+01	9.761447067848473935e+00
-1.304007820136852303e+01	9.528876786212066463e+00
-1.300097751710654848e+01	9.462502210737916641e+00
-1.296187683284457393e+01	9.491623166252509236e+00
-1.292277614858259938e+01	9.614401573780812171e+00
-1.288367546432062483e+01	9.623623582747407923e+00
-1.284457478005865028e+01	9.820677023670771888e+00
-1.280547409579667573e+01	1.005890417224631150e+01
-1.276637341153470118e+01	1.034772831593104669e+01
-1.272727272727272663e+01	1.031932967975809845e+01
-1.268817204301075208e+01	1.039599464247618776e+01
-1.264907135874877753e+01	1.059616598352548422e+01
-1.260997067448680298e+01	1.050079563776115421e+01
-1.257086999022482843e+01	1.040304188710613786e+01
-1.253176930596285388e+01	1.013582348063837024e+01
-1.249266862170087933e+01	9.967199908975771905e+00
-1.245356793743890478e+01	9.805104005774946785e+00
-1.241446725317693023e+01	9.670665966258425783e+00
-1.237536656891495568e+01	9.464195656308024951e+00
-1.233626588465298113e+01	9.444607935421901246e+00
-1.229716520039100658e+01	9.611313771430666009e+00
-1.225806451612903203e+01	9.644478996883574240e+00
-1.221896383186705748e+01	9.800384595267317422e+00
-1.217986314760508293e+01	1.001058205990405803e+01
-1.214076246334310838e+01	1.026620733812562669e+01
-1.210166177908113383e+01	1.035917985670442931e+01
-1.206256109481915928e+01	1.043630157325807417e+01
-1.202346041055718473e+01	1.055663502769549744e+01
-1.198435972629521018e+01	1.054086482367076805e+01
-1.194525904203323563e+01	1.036174138626279095e+01
-1.190615835777126108e+01	1.015168348591721958e+01
-1.186705767350928653e+01	9.987659504346776629e+00
-1.182795698924731198e+01	9.764409269141701486e+00
-1.178885630498533743e+01	9.712830947550298077e+00
-1.174975562072336288e+01	9.584164931412042066e+00
-1.171065493646138833e+01	9.504198684168958522e+00
-1.167155425219941378e+01	9.616751569733382965e+00
-1.163245356793743923e+01	9.730893246687164932e+00
-1.159335288367546468e+01	9.786965866170850958e+00
-1.155425219941349013e+01	1.005987258989646982e+01
-1.151515151515151558e+01	1.010235098839534906e+01
-1.147605083088954103e+01	1.028533944710639858e+01
-1.143695014662756648e+01	1.040975993455703552e+01
-1.139784946236559193e+01	1.058957594308652261e+01
-1.135874877810361738e+01	1.056098694175337371e+01
-1.131964809384164283e+01	1.039886600582317477e+01
-1.128054740957966828e+01	1.030652736128813629e+01
-1.124144672531769373e+01	1.006655688121390568e+01
-1.120234604105571918e+01	9.763049613953073802e+00
-1.116324535679374463e+01	9.655834639283623844e+00
-1.112414467253177008e+01	9.608958225874461689e+00
-1.108504398826979553e+01	9.556284360544072598e+00
-1.104594330400782098e+01	9.582553699640817158e+00
-1.100684261974584643e+01	9.668913607246578223e+00
-1.096774193548387011e+01	9.833714435947777943e+00
-1.092864125122189556e+01	9.870180802830020639e+00
-1.088954056695992101e+01	1.025423751571143782e+01
-1.085043988269794646e+01	1.038767411920277617e+01
-1.081133919843597191e+01	1.046210953716156311e+01
-1.077223851417399736e+01	1.059437015535353765e+01
-1.073313782991202281e+01	1.040756874663545695e+01
-1.069403714565004826e+01	1.034004379356770009e+01
-1.065493646138807371e+01	1.026652598825831930e+01
-1.061583577712609916e+01	1.010084612754790356e+01
-1.057673509286412461e+01	9.855081698947058655e+00
-1.053763440860215006e+01	9.745439615581169335e+00
-1.049853372434017551e+01	9.600784776819525135e+00
-1.045943304007820096e+01	9.523383894015450934e+00
-1.042033235581622641e+01	9.527508487949752691e+00
-1.038123167155425186e+01	9.579017861113856114e+00
-1.034213098729227731e+01	9.703354475659843104e+00
-1.030303030303030276e+01	9.950754560760039169e+00
-1.026392961876832821e+01	1.014183814383089022e+01
-1.022482893450635366e+01	1.033947255502330975e+01
-1.018572825024437911e+01	1.040812357003030364e+01
-1.014662756598240456e+01	1.053006031424842703e+01
-1.010752688172043001e+01	1.048264968246583528e+01
-1.006842619745845546e+01	1.034448281113465917e+01
-1.002932551319648091e+01	1.024280381491329805e+01
-9.990224828934506363e+00	1.001843558246046584e+01
-9.951124144672531813e+00	9.905399937195433324e+00
-9.912023460410557263e+00	9.715997095451632148e+00
-9.872922776148582713e+00	9.518302197278872612e+00
-9.833822091886608163e+00	9.431467782552328316e+00
-9.794721407624633613e+00	9.485306381651209762e+00
-9.755620723362659064e+00	9.611008740197666711e+00
-9.716520039100684514e+00	9.779023845071536769e+00
-9.677419354838709964e+00	9.962474156948346149e+00
-9.638318670576735414e+00	9.995454997207113834e+00
-9.599217986314760864e+00	1.033397043349554245e+01
-9.560117302052786314e+00	1.044211138431871078e+01
-9.521016617790811765e+00	1.052338549659342881e+01
-9.481915933528837215e+00	1.042038556671116822e+01
-9.442815249266862665e+00	1.039794556366989831e+01
-9.403714565004888115e+00	1.039345648229095076e+01
-9.364613880742913565e+00	1.004985552763281653e+01
-9.325513196480939015e+00	1.000043958600168104e+01
-9.286412512218964466e+00	9.776137685077841866e+00
-9.247311827956989916e+00	9.532352911849901744e+00
-9.208211143695015366e+00	9.603830043105054060e+00
-9.169110459433040816e+00	9.558649111152393019e+00
-9.130009775171066266e+00	9.551135610575380852e+00
-9.090909090909091717e+00	9.726073970193775509e+00
-9.051808406647117167e+00	9.800030805243556742e+00
-9.012707722385142617e+00	1.002195190215733511e+01
-8.973607038123166291e+00	1.015413668345745180e+01
-8.934506353861191741e+00	1.041161993829786070e+01
-8.895405669599217191e+00	1.043876424302194295e+01
-8.856304985337242641e+00	1.046377701864662413e+01
-8.817204301075268091e+00	1.038402671392920240e+01
-8.778103616813293542e+00	1.037396880091714024e+01
-8.739002932551318992e+00	1.017082687565257970e+01
-8.699902248289344442e+00	1.006899515976063242e+01
-8.660801564027369892e+00	9.740906421775164858e+00
-8.621700879765395342e+00	9.553704631211125786e+00
-8.582600195503420792e+00	9.533945538962326438e+00
-8.543499511241446243e+00	9.419703575529949191e+00
-8.504398826979471693e+00	9.454580278263300386e+00
-8.465298142717497143e+00	9.619556903303584150e+00
-8.426197458455522593e+00	9.887006712595983515e+00
-8.387096774193548043e+00	1.001103382516682849e+01
-8.347996089931573493e+00	1.020968585501630699e+01
-8.308895405669598944e+00	1.029400936932337984e+01
-8.269794721407624394e+00	1.043663150344707802e+01
-8.230694037145649844e+00	1.045806857749780505e+01
-8.191593352883675294e+00	1.050287154468495032e+01
-8.152492668621700744e+00	1.036776904082336515e+01
-8.113391984359726194e+00	1.013528293936816382e+01
-8.074291300097751645e+00	9.931506582231920177e+00
-8.035190615835777095e+00	9.785934610301774583e+00
-7.996089931573802545e+00	9.565841640395733592e+00
-7.956989247311827995e+00	9.535034054650697755e+00
-7.917888563049853445e+00	9.509335746657775701e+00
-7.878787878787878896e+00	9.557968663972026491e+00
-7.839687194525904346e+00	9.712161564599494312e+00
-7.800586510263929796e+00	9.788101125549014014e+00
-7.761485826001955246e+00	9.954985816094467310e+00
-7.722385141739980696e+00	1.012345388069444496e+01
-7.683284457478006146e+00	1.032258626254261458e+01
-7.644183773216031597e+00	1.047086356291935161e+01
-7.605083088954057047e+00	1.048566269079555902e+01
-7.565982404692082497e+00	1.046291858892991300e+01
-7.526881720430107947e+00	1.045751446009746566e+01
-7.487781036168133397e+00	1.032702046413461261e+01
-7.448680351906158847e+00	1.005628658975416201e+01
-7.409579667644184298e+00	9.951638162512306707e+00
-7.370478983382209748e+00	9.610277545966241064e+00
-7.331378299120235198e+00	9.576310365467863406e+00
-7.292277614858260648e+00	9.448315842443468782e+00
-7.253176930596286098e+00	9.491076621795373924e+00
-7.214076246334311548e+00	9.514675043299929413e+00
-7.174975562072336999e+00	9.790289391846819456e+00
-7.135874877810362449e+00	9.843082256229511273e+00
-7.096774193548387899e+00	1.013052494327070008e+01
-7.057673509286413349e+00	1.039535241705269364e+01
-7.018572825024438799e+00	1.044033661472314023e+01
-6.979472140762462473e+00	1.050471303758614283e+01
-6.940371456500487923e+00	1.055407911230059348e+01
-6.901270772238513374e+00	1.042253327360484860e+01
-6.862170087976538824e+00	1.022444122060226590e+01
-6.823069403714564274e+00	1.003056574350850383e+01
-6.783968719452589724e+00	9.924588501524429063e+00
-6.744868035190615174e+00	9.705041260377546664e+00
-6.705767350928640624e+00	9.628820242358546722e+00
-6.666666666666666075e+00	9.599656417748326120e+00
-6.627565982404691525e+00	9.445945692719353914e+00
-6.588465298142716975e+00	9.583397711490794890e+00
